,,법정동,비행불가능여부
1745,경상북도문경시산북면,4728034022,0
1746,경상북도문경시산양면,4728032029,0
1747,경상북도문경시신기동,4728010600,0
1748,경상북도문경시영순면,4728031021,0
1749,경상북도문경시영신동,4728010200,1
1750,경상북도문경시우지동,4728010400,0
1751,경상북도문경시유곡동,4728010800,1
1752,경상북도문경시윤직동,4728011100,1
1753,경상북도문경시점촌동,4728010100,1
1754,경상북도문경시창동,4728011000,0
1755,경상북도문경시호계면,4728011000,0
1756,경상북도문경시흥덕동,4728010300,0
1757,경상북도봉화군명호면,4792037021,1
1758,경상북도봉화군물야면,4792031021,0
1759,경상북도봉화군법전면,4792033021,1
1760,경상북도봉화군봉성면,4792032021,1
1761,경상북도봉화군봉화읍,4792025031,1
1762,경상북도봉화군상운면,4792038021,1
1763,경상북도봉화군석포면,4792039021,1
1764,경상북도봉화군소천면,4792035021,0
1765,경상북도봉화군재산면,4792036021,1
1766,경상북도봉화군춘양면,4792034021,0
1767,경상북도상주시가장동,4725011300,0
1768,경상북도상주시개운동,4725011100,0
1769,경상북도상주시거동동,4725011800,0
1770,경상북도상주시계산동,4725013000,0
1771,경상북도상주시공검면,4725045025,1
1772,경상북도상주시공성면,4725035021,0
1773,경상북도상주시낙동면,4725033021,0
1774,경상북도상주시낙상동,4725012600,0
1775,경상북도상주시낙양동,4725011000,0
1776,경상북도상주시남성동,4725010700,0
1777,경상북도상주시남장동,4725013500,0
1778,경상북도상주시남적동,4725013600,0
1779,경상북도상주시내서면,4725037022,0
1780,경상북도상주시냉림동,4725010500,0
1781,경상북도상주시도남동,4725012500,0
1782,경상북도상주시만산동,4725013300,0
1783,경상북도상주시모동면,4725038023,0
1784,경상북도상주시모서면,4725039021,0
1785,경상북도상주시무양동,4725010900,0
1786,경상북도상주시병성동,4725012400,0
1787,경상북도상주시복룡동,4725010400,0
1788,경상북도상주시부원동,4725013100,0
1789,경상북도상주시사벌국면,4725032521,0
1790,경상북도상주시서곡동,4725012000,0
1791,경상북도상주시서문동,4725010800,0
1792,경상북도상주시서성동,4725010600,0
1793,경상북도상주시성동동,4725010200,0
1794,경상북도상주시성하동,4725010100,0
1795,경상북도상주시신봉동,4725011200,0
1796,경상북도상주시양촌동,4725011400,0
1797,경상북도상주시연원동,4725013400,0
1798,경상북도상주시오대동,4725011600,0
1799,경상북도상주시외남면,4725036025,0
1800,경상북도상주시외답동,4725012200,0
1801,경상북도상주시외서면,4725043027,1
1802,경상북도상주시은척면,4725044021,1
1803,경상북도상주시이안면,4725046021,1
1804,경상북도상주시인봉동,4725010300,0
1805,경상북도상주시인평동,4725011900,0
1806,경상북도상주시죽전동,4725013200,0
1807,경상북도상주시중덕동,4725012700,0
1808,경상북도상주시중동면,4725031022,0
1809,경상북도상주시지천동,4725011500,0
1810,경상북도상주시청리면,4725034023,0
1811,경상북도상주시초산동,4725012800,0
1812,경상북도상주시함창읍,4725025021,1
1813,경상북도상주시헌신동,4725012300,0
1814,경상북도상주시화개동,4725012100,0
1815,경상북도상주시화남면,4725047022,0
1816,경상북도상주시화동면,4725040021,0
1817,경상북도상주시화북면,4725042021,0
1818,경상북도상주시화산동,4725012900,0
1819,경상북도상주시화서면,4725041021,0
1820,경상북도상주시흥각동,4725011700,0
1821,경상북도성주군가천면,4784034030,1
1822,경상북도성주군금수면,4784035028,1
1823,경상북도성주군대가면,4784036031,1
1824,경상북도성주군벽진면,4784037039,1
1825,경상북도성주군선남면,4784031045,0
1826,경상북도성주군성주읍,4784025024,0
1827,경상북도성주군수륜면,4784033036,1
1828,경상북도성주군용암면,4784032042,0
1829,경상북도성주군월항면,4784039033,0
1830,경상북도성주군초전면,4784038032,0
1831,경상북도안동시광석동,4717012000,0
1832,경상북도안동시금곡동,4717012600,0
1833,경상북도안동시길안면,4717039021,0
1834,경상북도안동시남문동,4717011600,0
1835,경상북도안동시남부동,4717011500,0
1836,경상북도안동시남선면,4717037023,0
1837,경상북도안동시남후면,4717036022,0
1838,경상북도안동시노하동,4717013500,0
1839,경상북도안동시녹전면,4717043021,1
1840,경상북도안동시당북동,4717012100,0
1841,경상북도안동시대석동,4717011800,0
1842,경상북도안동시도산면,4717042028,1
1843,경상북도안동시동문동,4717011100,0
1844,경상북도안동시동부동,4717011200,0
1845,경상북도안동시명륜동,4717010400,0
1846,경상북도안동시목성동,4717012400,0
1847,경상북도안동시법상동,4717012500,0
1848,경상북도안동시법흥동,4717010900,0
1849,경상북도안동시북문동,4717010300,0
1850,경상북도안동시북후면,4717032021,1
1851,경상북도안동시삼산동,4717010100,0
1852,경상북도안동시상아동,4717013100,1
1853,경상북도안동시서부동,4717010200,0
1854,경상북도안동시서후면,4717033026,1
1855,경상북도안동시석동동,4717013800,1
1856,경상북도안동시성곡동,4717013000,1
1857,경상북도안동시송천동,4717013700,1
1858,경상북도안동시송현동,4717013600,0
1859,경상북도안동시수상동,4717014100,0
1860,경상북도안동시수하동,4717014200,0
1861,경상북도안동시신세동,4717010800,0
1862,경상북도안동시신안동,4717010500,1
1863,경상북도안동시안기동,4717012800,0
1864,경상북도안동시안막동,4717013200,1
1865,경상북도안동시안흥동,4717011700,0
1866,경상북도안동시예안면,4717041034,1
1867,경상북도안동시옥동,4717013300,0
1868,경상북도안동시옥야동,4717011900,0
1869,경상북도안동시옥정동,4717010700,0
1870,경상북도안동시와룡면,4717031027,1
1871,경상북도안동시용상동,4717011000,0
1872,경상북도안동시운안동,4717012900,0
1873,경상북도안동시운흥동,4717011300,0
1874,경상북도안동시율세동,4717010600,0
1875,경상북도안동시이천동,4717013400,1
1876,경상북도안동시일직면,4717035033,0
1877,경상북도안동시임동면,4717040021,1
1878,경상북도안동시임하면,4717038024,1
1879,경상북도안동시정상동,4717013900,0
1880,경상북도안동시정하동,4717014000,0
1881,경상북도안동시천리동,4717011400,0
1882,경상북도안동시태화동,4717012200,0
1883,경상북도안동시평화동,4717012700,0
1884,경상북도안동시풍산읍,4717025021,0
1885,경상북도안동시풍천면,4717034021,0
1886,경상북도안동시화성동,4717012300,0
1887,경상북도영덕군강구면,4777031032,1
1888,경상북도영덕군남정면,4777032036,1
1889,경상북도영덕군달산면,4777033032,1
1890,경상북도영덕군병곡면,4777037038,1
1891,경상북도영덕군영덕읍,4777025027,1
1892,경상북도영덕군영해면,4777036030,1
1893,경상북도영덕군지품면,4777034052,1
1894,경상북도영덕군창수면,4777038036,1
1895,경상북도영덕군축산면,4777035035,1
1896,경상북도영양군석보면,4776035034,1
1897,경상북도영양군수비면,4776034031,1
1898,경상북도영양군영양읍,4776025021,1
1899,경상북도영양군일월면,4776033037,1
1900,경상북도영양군입암면,4776031034,1
1901,경상북도영양군청기면,4776032037,1
1902,경상북도영주시가흥동,4721010500,1
1903,경상북도영주시고현동,4721010700,1
1904,경상북도영주시단산면,4721038025,1
1905,경상북도영주시문수면,4721033023,1
1906,경상북도영주시문정동,4721010600,1
1907,경상북도영주시봉현면,4721036022,1
1908,경상북도영주시부석면,4721039024,1
1909,경상북도영주시상망동,4721010200,1
1910,경상북도영주시상줄동,4721010900,1
1911,경상북도영주시순흥면,4721037024,1
1912,경상북도영주시아지동,4721011300,1
1913,경상북도영주시안정면,4721035021,1
1914,경상북도영주시영주동,4721010100,1
1915,경상북도영주시이산면,4721031021,1
1916,경상북도영주시장수면,4721034021,1
1917,경상북도영주시적서동,4721011200,1
1918,경상북도영주시조암동,4721011100,1
1919,경상북도영주시조와동,4721011000,1
1920,경상북도영주시창진동,4721010800,1
1921,경상북도영주시평은면,4721032027,1
1922,경상북도영주시풍기읍,4721025021,1
1923,경상북도영주시하망동,4721010300,1
1924,경상북도영주시휴천동,4721010400,1
1925,경상북도영천시고경면,4723038033,0
1926,경상북도영천시과전동,4723010800,0
1927,경상북도영천시괴연동,4723011900,0
1928,경상북도영천시교촌동,4723010700,0
1929,경상북도영천시금노동,4723011200,0
1930,경상북도영천시금호읍,4723025021,0
1931,경상북도영천시녹전동,4723012100,1
1932,경상북도영천시대전동,4723012000,0
1933,경상북도영천시대창면,4723040032,0
1934,경상북도영천시도남동,4723012600,0
1935,경상북도영천시도동,4723011100,0
1936,경상북도영천시도림동,4723012200,1
1937,경상북도영천시망정동,4723010200,0
1938,경상북도영천시매산동,4723012700,1
1939,경상북도영천시문내동,4723010400,0
1940,경상북도영천시문외동,4723010500,0
1941,경상북도영천시범어동,4723011400,1
1942,경상북도영천시본촌동,4723011700,0
1943,경상북도영천시봉동,4723011600,0
1944,경상북도영천시북안면,4723039033,0
1945,경상북도영천시서산동,4723013000,0
1946,경상북도영천시성내동,4723010900,0
1947,경상북도영천시신기동,4723012900,1
1948,경상북도영천시신녕면,4723032027,1
1949,경상북도영천시쌍계동,4723012500,0
1950,경상북도영천시야사동,4723010300,0
1951,경상북도영천시언하동,4723012800,0
1952,경상북도영천시오미동,4723012300,0
1953,경상북도영천시오수동,4723012400,0
1954,경상북도영천시완산동,4723011300,0
1955,경상북도영천시임고면,4723037021,1
1956,경상북도영천시자양면,4723036028,1
1957,경상북도영천시작산동,4723011500,0
1958,경상북도영천시조교동,4723010100,0
1959,경상북도영천시창구동,4723010600,0
1960,경상북도영천시채신동,4723011800,0
1961,경상북도영천시청통면,4723031030,0
1962,경상북도영천시화남면,4723035027,1
1963,경상북도영천시화룡동,4723011000,0
1964,경상북도영천시화북면,4723034021,1
1965,경상북도영천시화산면,4723033033,1
1966,경상북도예천군감천면,4790034036,1
1967,경상북도예천군개포면,4790039026,0
1968,경상북도예천군보문면,4790035034,0
1969,경상북도예천군예천읍,4790025021,0
1970,경상북도예천군용궁면,4790038021,0
1971,경상북도예천군용문면,4790031039,0
1972,경상북도예천군유천면,4790037060,0
1973,경상북도예천군은풍면,4790043021,0
1974,경상북도예천군지보면,4790040021,0
1975,경상북도예천군풍양면,4790041040,0
1976,경상북도예천군호명면,4790036044,0
1977,경상북도예천군효자면,4790042021,1
1978,경상북도울릉군북면,4794032024,0
1979,경상북도울릉군서면,4794031024,1
1980,경상북도울릉군울릉읍,4794025024,1
1981,경상북도울진군근남면,4793033021,1
1982,경상북도울진군금강송면,4793039021,1
1983,경상북도울진군기성면,4793035021,1
1984,경상북도울진군매화면,4793040021,1
1985,경상북도울진군북면,4793031021,1
1986,경상북도울진군온정면,4793036021,1
1987,경상북도울진군울진읍,4793025021,1
1988,경상북도울진군죽변면,4793037021,1
1989,경상북도울진군평해읍,4793025321,1
1990,경상북도울진군후포면,4793038022,1
1991,경상북도의성군가음면,4773036028,1
1992,경상북도의성군구천면,4773040038,1
1993,경상북도의성군금성면,4773037037,1
1994,경상북도의성군다인면,4773044036,0
1995,경상북도의성군단밀면,4773041029,0
1996,경상북도의성군단북면,4773042028,0
1997,경상북도의성군단촌면,4773031031,0
1998,경상북도의성군봉양면,4773038040,1
